coin,opening_candle_date,probability,previous_close_price,close_price,close_direction,last_monitor_date,potential_profit_%
LAZIO/USDT,2024-07-20 04:00:00,0.79,1.523,1.53,1,2024-07-20 08:00:01,0.46
CYBER/USDT,2024-07-20 04:00:00,0.71,4.669,4.668,0,2024-07-20 08:00:01,-0.02
DASH/USDT,2024-07-20 04:00:00,0.72,27.59,27.99,1,2024-07-20 08:00:01,1.45
ALPACA/USDT,2024-07-20 12:00:00,0.77,0.131,0.1325,1,2024-07-20 16:01:29,1.15
PROM/USDT,2024-07-20 12:00:00,0.73,7.133,7.222,1,2024-07-20 16:01:29,1.25
AERGO/USDT,2024-07-20 12:00:00,0.75,0.0996,0.101,1,2024-07-20 16:01:29,1.41
AST/USDT,2024-07-20 12:00:00,0.75,0.097,0.0979,1,2024-07-20 16:01:29,0.93
REZ/USDT,2024-07-20 12:00:00,0.72,0.0744,0.0753,1,2024-07-20 16:01:29,1.21
RVN/USDT,2024-07-20 12:00:00,0.72,0.01997,0.02033,1,2024-07-20 16:01:29,1.8
MANA/USDT,2024-07-20 12:00:00,0.71,0.359,0.3642,1,2024-07-20 16:01:29,1.45
ORN/USDT,2024-07-20 12:00:00,0.72,1.5298,1.5505,1,2024-07-20 16:01:29,1.35
BAKE/USDT,2024-07-20 12:00:00,0.86,0.2912,0.293,1,2024-07-20 16:01:29,0.62
MDX/USDT,2024-07-20 12:00:00,0.94,0.03778,0.03715,0,2024-07-20 16:01:29,-1.67
API3/USDT,2024-07-20 16:00:00,0.73,2.099,2.09,0,2024-07-20 20:01:47,-0.43
PROS/USDT,2024-07-20 16:00:00,0.91,0.3949,0.397,1,2024-07-20 20:01:47,0.53
AST/USDT,2024-07-20 16:00:00,0.76,0.0979,0.0978,0,2024-07-20 20:01:47,-0.1
LTO/USDT,2024-07-20 16:00:00,0.89,0.1236,0.1242,1,2024-07-20 20:01:47,0.49
DEGO/USDT,2024-07-20 16:00:00,0.72,1.668,1.657,0,2024-07-20 20:01:47,-0.66
FORTH/USDT,2024-07-20 16:00:00,0.71,3.489,3.521,1,2024-07-20 20:01:47,0.92
FIDA/USDT,2024-07-20 16:00:00,0.71,0.2946,0.2927,0,2024-07-20 20:01:47,-0.64
LAZIO/USDT,2024-07-20 16:00:00,0.83,1.519,1.514,1,2024-07-20 20:01:47,-0.33
VIB/USDT,2024-07-20 20:00:00,0.72,0.07472,0.07413,0,2024-07-21 00:01:31,-0.79
PROM/USDT,2024-07-20 20:00:00,0.75,7.286,7.237,0,2024-07-21 00:01:31,-0.67
AST/USDT,2024-07-20 20:00:00,0.86,0.0978,0.0966,0,2024-07-21 00:01:31,-1.23
CYBER/USDT,2024-07-20 20:00:00,0.82,4.686,4.798,1,2024-07-21 00:01:31,2.39
CHZ/USDT,2024-07-20 20:00:00,0.84,0.0736,0.0738,1,2024-07-21 00:01:31,0.27
NKN/USDT,2024-07-20 20:00:00,0.74,0.0832,0.0831,1,2024-07-21 00:01:31,-0.12
BNT/USDT,2024-07-20 20:00:00,0.71,0.6449,0.642,0,2024-07-21 00:01:31,-0.45
STORJ/USDT,2024-07-20 20:00:00,0.72,0.4167,0.4202,1,2024-07-21 00:01:31,0.84
MANA/USDT,2024-07-20 20:00:00,0.9,0.3587,0.3571,0,2024-07-21 00:01:31,-0.45
BLZ/USDT,2024-07-20 20:00:00,0.71,0.1947,0.1948,1,2024-07-21 00:01:31,0.05
SAND/USDT,2024-07-20 20:00:00,0.82,0.3457,0.3458,1,2024-07-21 00:01:31,0.03
SUSHI/USDT,2024-07-20 20:00:00,0.79,0.746,0.745,0,2024-07-21 00:01:31,-0.13
BAKE/USDT,2024-07-20 20:00:00,0.85,0.2913,0.2897,0,2024-07-21 00:01:31,-0.55
C98/USDT,2024-07-20 20:00:00,0.86,0.1714,0.1725,1,2024-07-21 00:01:31,0.64
SYS/USDT,2024-07-20 20:00:00,0.7,0.1186,0.1143,0,2024-07-21 00:01:31,-3.63
LAZIO/USDT,2024-07-20 20:00:00,0.72,1.514,1.506,0,2024-07-21 00:01:31,-0.53
ADX/USDT,2024-07-20 20:00:00,0.8,0.1833,0.1832,1,2024-07-21 00:01:31,-0.05
OOKI/USDT,2024-07-20 20:00:00,0.72,0.001782,0.001755,0,2024-07-21 00:01:31,-1.52
ACH/USDT,2024-07-20 20:00:00,0.84,0.02569,0.02551,0,2024-07-21 00:01:31,-0.7
ONT/USDT,2024-07-21 00:00:00,0.77,0.2104,0.2152,1,2024-07-21 04:00:33,2.28
ICX/USDT,2024-07-21 00:00:00,0.72,0.1658,0.1677,1,2024-07-21 04:00:33,1.15
NULS/USDT,2024-07-21 00:00:00,0.71,0.3519,0.3511,0,2024-07-21 04:00:33,-0.23
VET/USDT,2024-07-21 00:00:00,0.72,0.03057,0.03047,0,2024-07-21 04:00:33,-0.33
BAT/USDT,2024-07-21 00:00:00,0.76,0.1989,0.2015,1,2024-07-21 04:00:33,1.31
ENJ/USDT,2024-07-21 00:00:00,0.76,0.2019,0.2021,1,2024-07-21 04:00:33,0.1
ALGO/USDT,2024-07-21 00:00:00,0.75,0.1581,0.1595,1,2024-07-21 04:00:33,0.89
WAN/USDT,2024-07-21 00:00:00,0.71,0.2074,0.2095,1,2024-07-21 04:00:33,1.01
FUN/USDT,2024-07-21 00:00:00,0.76,0.003929,0.003935,1,2024-07-21 04:00:33,0.15
CHZ/USDT,2024-07-21 00:00:00,0.78,0.0738,0.0752,1,2024-07-21 04:00:33,1.9
RVN/USDT,2024-07-21 00:00:00,0.78,0.02026,0.0203,1,2024-07-21 04:00:33,0.2
NKN/USDT,2024-07-21 00:00:00,0.91,0.0831,0.0842,1,2024-07-21 04:00:33,1.32
TROY/USDT,2024-07-21 00:00:00,0.85,0.001824,0.00183,1,2024-07-21 04:00:33,0.33
BNT/USDT,2024-07-21 00:00:00,0.85,0.642,0.6424,0,2024-07-21 04:00:33,0.06
DATA/USDT,2024-07-21 00:00:00,0.75,0.03961,0.03964,1,2024-07-21 04:00:33,0.08
MDT/USDT,2024-07-21 00:00:00,0.71,0.04638,0.0462,0,2024-07-21 04:00:33,-0.39
COMP/USDT,2024-07-21 00:00:00,0.74,51.55,52.14,1,2024-07-21 04:00:33,1.14
MKR/USDT,2024-07-21 00:00:00,0.76,2815.0,2820.0,1,2024-07-21 04:00:33,0.18
MANA/USDT,2024-07-21 00:00:00,0.81,0.3571,0.3588,1,2024-07-21 04:00:33,0.48
YFI/USDT,2024-07-21 00:00:00,0.75,5934.0,5935.0,0,2024-07-21 04:00:33,0.02
BAL/USDT,2024-07-21 00:00:00,0.74,2.659,2.673,1,2024-07-21 04:00:33,0.53
BLZ/USDT,2024-07-21 00:00:00,0.82,0.1948,0.1948,0,2024-07-21 04:00:33,0.0
SAND/USDT,2024-07-21 00:00:00,0.73,0.3458,0.3472,1,2024-07-21 04:00:33,0.4
SUSHI/USDT,2024-07-21 00:00:00,0.89,0.745,0.745,0,2024-07-21 04:00:33,0.0
EGLD/USDT,2024-07-21 00:00:00,0.7,36.26,36.19,0,2024-07-21 04:00:33,-0.19
DIA/USDT,2024-07-21 00:00:00,0.81,0.4169,0.4152,0,2024-07-21 04:00:33,-0.41
FIO/USDT,2024-07-21 00:00:00,0.83,0.02649,0.02644,0,2024-07-21 04:00:33,-0.19
BEL/USDT,2024-07-21 00:00:00,0.7,0.5651,0.5698,1,2024-07-21 04:00:33,0.83
1INCH/USDT,2024-07-21 00:00:00,0.74,0.4236,0.4301,1,2024-07-21 04:00:33,1.53
BADGER/USDT,2024-07-21 00:00:00,0.79,3.384,3.398,1,2024-07-21 04:00:33,0.41
FIS/USDT,2024-07-21 00:00:00,0.83,0.39,0.3881,0,2024-07-21 04:00:33,-0.49
LINA/USDT,2024-07-21 00:00:00,0.78,0.006199,0.006219,1,2024-07-21 04:00:33,0.32
PERP/USDT,2024-07-21 00:00:00,0.75,0.719,0.719,0,2024-07-21 04:00:33,0.0
CFX/USDT,2024-07-21 00:00:00,0.71,0.1722,0.1724,1,2024-07-21 04:00:33,0.12
GTC/USDT,2024-07-21 00:00:00,0.74,0.916,0.916,0,2024-07-21 04:00:33,0.0
DEXE/USDT,2024-07-21 00:00:00,0.87,10.613,10.543,0,2024-07-21 04:00:33,-0.66
CLV/USDT,2024-07-21 00:00:00,0.74,0.05323,0.05333,0,2024-07-21 04:00:33,0.19
FARM/USDT,2024-07-21 00:00:00,0.78,49.35,48.94,0,2024-07-21 04:00:33,-0.83
ALPACA/USDT,2024-07-21 00:00:00,0.86,0.1312,0.1312,0,2024-07-21 04:00:33,0.0
REQ/USDT,2024-07-21 00:00:00,0.81,0.1145,0.1153,1,2024-07-21 04:00:33,0.7
DYDX/USDT,2024-07-21 00:00:00,0.81,1.442,1.449,1,2024-07-21 04:00:33,0.49
DF/USDT,2024-07-21 00:00:00,0.71,0.03443,0.03445,0,2024-07-21 04:00:33,0.06
FIDA/USDT,2024-07-21 00:00:00,0.74,0.2898,0.2921,1,2024-07-21 04:00:33,0.79
FRONT/USDT,2024-07-21 00:00:00,0.71,1.001,0.999,0,2024-07-21 04:00:33,-0.2
RARE/USDT,2024-07-21 00:00:00,0.75,0.0945,0.0943,0,2024-07-21 04:00:33,-0.21
CHESS/USDT,2024-07-21 00:00:00,0.74,0.1401,0.1412,1,2024-07-21 04:00:33,0.79
MOVR/USDT,2024-07-21 00:00:00,0.77,11.533,11.602,1,2024-07-21 04:00:33,0.6
PORTO/USDT,2024-07-21 00:00:00,0.77,1.583,1.584,1,2024-07-21 04:00:33,0.06
OOKI/USDT,2024-07-21 00:00:00,0.94,0.001755,0.001747,0,2024-07-21 04:00:33,-0.46
BSW/USDT,2024-07-21 00:00:00,0.72,0.065,0.0657,1,2024-07-21 04:00:33,1.08
HFT/USDT,2024-07-21 00:00:00,0.71,0.2029,0.2044,1,2024-07-21 04:00:33,0.74
PROS/USDT,2024-07-21 00:00:00,0.74,0.3944,0.3972,1,2024-07-21 04:00:33,0.71
VIB/USDT,2024-07-21 00:00:00,0.73,0.07413,0.07495,1,2024-07-21 04:00:33,1.11
LQTY/USDT,2024-07-21 00:00:00,0.82,0.883,0.879,0,2024-07-21 04:00:33,-0.45
OAX/USDT,2024-07-21 00:00:00,0.72,0.1744,0.1743,0,2024-07-21 04:00:33,-0.06
SUI/USDT,2024-07-21 00:00:00,0.73,0.8503,0.8497,0,2024-07-21 04:00:33,-0.07
AST/USDT,2024-07-21 00:00:00,0.84,0.0966,0.0959,0,2024-07-21 04:00:33,-0.72
WBETH/USDT,2024-07-21 00:00:00,0.71,3667.97,3664.13,0,2024-07-21 04:00:33,-0.1
WLD/USDT,2024-07-21 00:00:00,0.77,2.643,2.64,0,2024-07-21 04:00:33,-0.11
CREAM/USDT,2024-07-21 00:00:00,0.73,41.56,41.86,1,2024-07-21 04:00:33,0.72
TIA/USDT,2024-07-21 00:00:00,0.81,6.534,6.647,1,2024-07-21 04:00:33,1.73
MEME/USDT,2024-07-21 00:00:00,0.79,0.01693,0.01699,1,2024-07-21 04:00:33,0.35
ACE/USDT,2024-07-21 00:00:00,0.83,3.152,3.157,1,2024-07-21 04:00:33,0.16
NULS/USDT,2024-07-21 04:00:00,0.78,0.3511,0.3461,0,2024-07-21 08:02:09,-1.42
ATOM/USDT,2024-07-21 04:00:00,0.77,6.507,6.411,0,2024-07-21 08:02:09,-1.48
NKN/USDT,2024-07-21 04:00:00,0.76,0.0842,0.0828,0,2024-07-21 08:02:09,-1.66
SUSHI/USDT,2024-07-21 04:00:00,0.82,0.745,0.729,0,2024-07-21 08:00:00,-2.15
DIA/USDT,2024-07-21 04:00:00,0.73,0.4152,0.4041,0,2024-07-21 08:02:09,-2.67
FIO/USDT,2024-07-21 04:00:00,0.71,0.02644,0.02564,0,2024-07-21 08:02:09,-3.03
UTK/USDT,2024-07-21 04:00:00,0.77,0.05589,0.05568,0,2024-07-21 08:00:00,-0.38
CELO/USDT,2024-07-21 04:00:00,0.72,0.6049,0.5956,0,2024-07-21 08:00:00,-1.54
PERP/USDT,2024-07-21 04:00:00,0.72,0.719,0.707,0,2024-07-21 08:00:00,-1.67
FORTH/USDT,2024-07-21 04:00:00,0.79,3.452,3.392,0,2024-07-21 08:00:00,-1.74
MDX/USDT,2024-07-21 04:00:00,0.72,0.0336,0.0342,1,2024-07-21 08:00:00,1.79
MLN/USDT,2024-07-21 04:00:00,0.72,19.71,19.36,0,2024-07-21 08:00:00,-1.78
MINA/USDT,2024-07-21 04:00:00,0.77,0.5692,0.5623,0,2024-07-21 08:00:00,-1.21
VIDT/USDT,2024-07-21 04:00:00,0.71,0.02264,0.02219,0,2024-07-21 08:00:00,-1.99
VGX/USDT,2024-07-21 04:00:00,0.89,0.0767,0.0766,0,2024-07-21 08:00:00,-0.13
RDNT/USDT,2024-07-21 04:00:00,0.72,0.1027,0.1009,0,2024-07-21 08:00:00,-1.75
PIVX/USDT,2024-07-21 04:00:00,0.73,0.2625,0.2581,0,2024-07-21 08:00:00,-1.68
EOS/USDT,2024-07-21 04:00:00,0.75,0.6107,0.6082,0,2024-07-21 08:00:00,-0.41
NEAR/USDT,2024-07-21 08:00:00,0.87,6.161,6.14,0,2024-07-21 12:00:13,-0.34
FIL/USDT,2024-07-21 08:00:00,0.75,4.636,4.643,1,2024-07-21 12:00:13,0.15
AKRO/USDT,2024-07-21 08:00:00,0.75,0.005188,0.005182,0,2024-07-21 12:00:13,-0.12
AVA/USDT,2024-07-21 08:00:00,0.75,0.6583,0.6657,1,2024-07-21 12:00:13,1.12
1INCH/USDT,2024-07-21 08:00:00,0.77,0.4253,0.4272,1,2024-07-21 12:00:13,0.45
LINA/USDT,2024-07-21 08:00:00,0.75,0.006147,0.006133,0,2024-07-21 12:00:13,-0.23
SUPER/USDT,2024-07-21 08:00:00,0.75,0.6994,0.6938,0,2024-07-21 12:00:13,-0.8
XVG/USDT,2024-07-21 08:00:00,0.75,0.004562,0.004606,1,2024-07-21 12:00:13,0.96
ERN/USDT,2024-07-21 08:00:00,0.71,2.435,2.475,1,2024-07-21 12:00:13,1.64
MLN/USDT,2024-07-21 08:00:00,0.74,19.36,19.34,0,2024-07-21 12:00:13,-0.1
CLV/USDT,2024-07-21 08:00:00,0.79,0.05238,0.05277,1,2024-07-21 12:00:13,0.74
QNT/USDT,2024-07-21 08:00:00,0.76,74.3,74.1,0,2024-07-21 12:00:13,-0.27
MINA/USDT,2024-07-21 08:00:00,0.82,0.5623,0.5615,0,2024-07-21 12:00:13,-0.14
ALPACA/USDT,2024-07-21 08:00:00,0.91,0.1296,0.1297,0,2024-07-21 12:00:13,0.08
DYDX/USDT,2024-07-21 08:00:00,0.76,1.419,1.433,1,2024-07-21 12:00:13,0.99
VIDT/USDT,2024-07-21 08:00:00,0.72,0.02219,0.02227,1,2024-07-21 12:00:13,0.36
BETA/USDT,2024-07-21 08:00:00,0.74,0.05457,0.05439,0,2024-07-21 12:00:13,-0.33
LAZIO/USDT,2024-07-21 08:00:00,0.76,1.501,1.55,1,2024-07-21 12:00:13,3.26
VGX/USDT,2024-07-21 08:00:00,0.76,0.0766,0.0765,0,2024-07-21 12:00:13,-0.13
JASMY/USDT,2024-07-21 08:00:00,0.81,0.02896,0.02917,1,2024-07-21 12:00:13,0.73
CVX/USDT,2024-07-21 08:00:00,0.74,2.495,2.522,1,2024-07-21 12:00:13,1.08
ACH/USDT,2024-07-21 08:00:00,0.83,0.02509,0.02543,1,2024-07-21 12:00:13,1.36
BTTC/USDT,2024-07-21 08:00:00,0.82,8.9e-07,8.9e-07,0,2024-07-21 12:00:13,0.0
WOO/USDT,2024-07-21 08:00:00,0.78,0.2124,0.2116,0,2024-07-21 12:00:13,-0.38
PROS/USDT,2024-07-21 08:00:00,0.76,0.393,0.3921,0,2024-07-21 12:00:13,-0.23
PROM/USDT,2024-07-21 08:00:00,0.74,7.134,7.143,1,2024-07-21 12:00:13,0.13
COMBO/USDT,2024-07-21 08:00:00,0.82,0.5485,0.5506,1,2024-07-21 12:00:13,0.38
PIVX/USDT,2024-07-21 08:00:00,0.73,0.2581,0.2568,0,2024-07-21 12:00:13,-0.5
RONIN/USDT,2024-07-21 08:00:00,0.77,2.32,2.321,1,2024-07-21 12:00:13,0.04
BTC/USDT,2024-07-21 08:00:00,0.89,66701.99,66879.99,1,2024-07-21 12:00:13,0.27
BNB/USDT,2024-07-21 08:00:00,0.73,592.5,594.3,1,2024-07-21 12:00:13,0.3
ADA/USDT,2024-07-21 08:00:00,0.74,0.4302,0.4307,1,2024-07-21 12:00:13,0.12
XLM/USDT,2024-07-21 08:00:00,0.88,0.1044,0.1034,0,2024-07-21 12:00:13,-0.96
FET/USDT,2024-07-21 08:00:00,0.74,1.42,1.423,1,2024-07-21 12:00:13,0.21
ENJ/USDT,2024-07-21 08:00:00,0.72,0.199,0.1994,1,2024-07-21 12:00:13,0.2
ATOM/USDT,2024-07-21 08:00:00,0.7,6.411,6.423,1,2024-07-21 12:00:13,0.19
FUN/USDT,2024-07-21 08:00:00,0.74,0.003881,0.003914,1,2024-07-21 12:00:13,0.85
HBAR/USDT,2024-07-21 08:00:00,0.75,0.0737,0.0738,0,2024-07-21 12:00:13,0.14
NKN/USDT,2024-07-21 08:00:00,0.85,0.0828,0.0837,1,2024-07-21 12:00:13,1.09
RLC/USDT,2024-07-21 08:00:00,0.77,2.011,2.023,1,2024-07-21 12:00:13,0.6
VITE/USDT,2024-07-21 08:00:00,0.81,0.01537,0.01536,1,2024-07-21 12:00:13,-0.07
LTO/USDT,2024-07-21 08:00:00,0.76,0.1227,0.1227,0,2024-07-21 12:00:13,0.0
MDT/USDT,2024-07-21 08:00:00,0.75,0.04523,0.04523,1,2024-07-21 12:00:13,0.0
ZEN/USDT,2024-07-21 08:00:00,0.71,12.64,12.57,0,2024-07-21 12:00:13,-0.55
STORJ/USDT,2024-07-21 08:00:00,0.81,0.4167,0.4142,0,2024-07-21 12:00:13,-0.6
YFI/USDT,2024-07-21 08:00:00,0.93,5867.0,5891.0,1,2024-07-21 12:00:13,0.41
BLZ/USDT,2024-07-21 08:00:00,0.83,0.1922,0.1938,1,2024-07-21 12:00:13,0.83
SAND/USDT,2024-07-21 08:00:00,0.9,0.3416,0.3442,1,2024-07-21 12:00:13,0.76
SUSHI/USDT,2024-07-21 08:00:00,0.77,0.729,0.736,1,2024-07-21 12:00:13,0.96
FIO/USDT,2024-07-21 08:00:00,0.72,0.02564,0.02519,0,2024-07-21 12:00:13,-1.76
FLM/USDT,2024-07-21 08:00:00,0.8,0.0714,0.0723,1,2024-07-21 12:00:13,1.26
KLAY/USDT,2024-07-21 12:00:00,0.73,0.1571,0.1565,0,2024-07-21 16:01:38,-0.38
DEXE/USDT,2024-07-21 12:00:00,0.8,10.395,10.362,0,2024-07-21 16:01:38,-0.32
MINA/USDT,2024-07-21 12:00:00,0.8,0.5615,0.5671,1,2024-07-21 16:01:38,1.0
ALPACA/USDT,2024-07-21 12:00:00,0.7,0.1297,0.13,1,2024-07-21 16:01:38,0.23
VIDT/USDT,2024-07-21 12:00:00,0.84,0.02227,0.02222,0,2024-07-21 16:01:38,-0.22
ADX/USDT,2024-07-21 12:00:00,0.79,0.1815,0.1796,0,2024-07-21 16:01:38,-1.05
BTTC/USDT,2024-07-21 12:00:00,0.85,8.9e-07,9e-07,1,2024-07-21 16:01:38,1.12
XNO/USDT,2024-07-21 12:00:00,0.73,0.987,0.975,0,2024-07-21 16:01:38,-1.22
WOO/USDT,2024-07-21 12:00:00,0.77,0.2116,0.2136,1,2024-07-21 16:01:38,0.95
ARB/USDT,2024-07-21 12:00:00,0.82,0.7778,0.7831,1,2024-07-21 16:01:38,0.68
AST/USDT,2024-07-21 12:00:00,0.73,0.0949,0.0953,1,2024-07-21 16:01:38,0.42
ADA/USDT,2024-07-21 12:00:00,0.78,0.4307,0.4301,0,2024-07-21 16:01:38,-0.14
ATOM/USDT,2024-07-21 12:00:00,0.71,6.423,6.436,1,2024-07-21 16:01:38,0.2
WAN/USDT,2024-07-21 12:00:00,0.89,0.2031,0.202,0,2024-07-21 16:01:38,-0.54
FUN/USDT,2024-07-21 12:00:00,0.81,0.003914,0.003913,0,2024-07-21 16:01:38,-0.03
TROY/USDT,2024-07-21 12:00:00,0.75,0.001795,0.001794,0,2024-07-21 16:01:38,-0.06
VITE/USDT,2024-07-21 12:00:00,0.72,0.01536,0.01535,0,2024-07-21 16:01:38,-0.07
LSK/USDT,2024-07-21 12:00:00,0.75,1.071,1.073,1,2024-07-21 16:01:38,0.19
BNT/USDT,2024-07-21 12:00:00,0.78,0.6355,0.6392,1,2024-07-21 16:01:38,0.58
SNX/USDT,2024-07-21 12:00:00,0.73,1.89,1.895,1,2024-07-21 16:01:38,0.26
DGB/USDT,2024-07-21 12:00:00,0.7,0.00831,0.00828,0,2024-07-21 16:01:38,-0.36
ORN/USDT,2024-07-21 12:00:00,0.72,1.5131,1.5494,1,2024-07-21 16:01:38,2.4
UFT/USDT,2024-07-21 16:00:00,0.77,0.2781,0.2802,1,2024-07-21 20:01:28,0.76
BLUR/USDT,2024-07-21 16:00:00,0.77,0.2092,0.2086,0,2024-07-21 20:01:28,-0.29
KEY/USDT,2024-07-21 16:00:00,0.71,0.005654,0.005731,1,2024-07-21 20:01:28,1.36
STPT/USDT,2024-07-21 16:00:00,0.8,0.04718,0.04722,1,2024-07-21 20:01:28,0.08
ZEN/USDT,2024-07-21 16:00:00,0.88,12.3,11.98,0,2024-07-21 20:01:28,-2.6
YFI/USDT,2024-07-21 16:00:00,0.87,5920.0,5882.0,0,2024-07-21 20:01:28,-0.64
BEL/USDT,2024-07-21 16:00:00,0.72,0.5653,0.5546,0,2024-07-21 20:01:28,-1.89
JUV/USDT,2024-07-21 16:00:00,0.79,1.879,1.897,1,2024-07-21 20:01:28,0.96
1INCH/USDT,2024-07-21 16:00:00,0.84,0.4253,0.424,0,2024-07-21 20:01:28,-0.31
MDX/USDT,2024-07-21 16:00:00,0.91,0.03181,0.031,0,2024-07-21 20:01:28,-2.55
ACH/USDT,2024-07-21 16:00:00,0.74,0.0251,0.02527,1,2024-07-21 20:01:28,0.68
XLM/USDT,2024-07-21 20:00:00,0.7,0.1037,0.1054,1,2024-07-22 00:01:04,1.64
ONG/USDT,2024-07-21 20:00:00,0.75,0.3562,0.3632,1,2024-07-22 00:01:04,1.97
TFUEL/USDT,2024-07-21 20:00:00,0.72,0.07296,0.07467,1,2024-07-22 00:01:04,2.34
ONE/USDT,2024-07-21 20:00:00,0.72,0.01521,0.01571,1,2024-07-22 00:01:04,3.29
DUSK/USDT,2024-07-21 20:00:00,0.9,0.2674,0.2851,1,2024-07-22 00:01:04,6.62
ANKR/USDT,2024-07-21 20:00:00,0.88,0.03226,0.03247,1,2024-07-22 00:01:04,0.65
MTL/USDT,2024-07-21 20:00:00,0.7,1.142,1.161,1,2024-07-22 00:01:04,1.66
RVN/USDT,2024-07-21 20:00:00,0.77,0.01989,0.0203,1,2024-07-22 00:01:04,2.06
CHR/USDT,2024-07-21 20:00:00,0.83,0.2631,0.2733,1,2024-07-22 00:01:04,3.88
ARDR/USDT,2024-07-21 20:00:00,0.84,0.0731,0.07485,1,2024-07-22 00:01:04,2.39
STMX/USDT,2024-07-21 20:00:00,0.76,0.005329,0.005438,1,2024-07-22 00:01:04,2.05
SXP/USDT,2024-07-21 20:00:00,0.79,0.2651,0.272,1,2024-07-22 00:01:04,2.6
TRB/USDT,2024-07-21 20:00:00,0.88,77.63,80.01,1,2024-07-22 00:01:04,3.07
EGLD/USDT,2024-07-21 20:00:00,0.81,35.8,36.87,1,2024-07-22 00:01:04,2.99
WING/USDT,2024-07-21 20:00:00,0.76,5.27,5.34,1,2024-07-22 00:01:04,1.33
UNI/USDT,2024-07-21 20:00:00,0.78,7.943,8.124,1,2024-07-22 00:01:04,2.28
CTK/USDT,2024-07-21 20:00:00,0.73,0.6556,0.6681,1,2024-07-22 00:01:04,1.91
AXS/USDT,2024-07-21 20:00:00,0.86,6.269,6.396,1,2024-07-22 00:01:04,2.03
ROSE/USDT,2024-07-21 20:00:00,0.89,0.09406,0.09699,1,2024-07-22 00:01:04,3.12
SKL/USDT,2024-07-21 20:00:00,0.9,0.05148,0.05266,1,2024-07-22 00:01:04,2.29
JUV/USDT,2024-07-21 20:00:00,0.73,1.897,1.908,1,2024-07-22 00:01:04,0.58
ATM/USDT,2024-07-21 20:00:00,0.72,2.222,2.239,1,2024-07-22 00:01:04,0.77
PERP/USDT,2024-07-21 20:00:00,0.74,0.712,0.725,1,2024-07-22 00:01:04,1.83
MDX/USDT,2024-07-21 20:00:00,0.79,0.031,0.02929,0,2024-07-22 00:01:04,-5.52
MASK/USDT,2024-07-21 20:00:00,0.89,2.449,2.498,1,2024-07-22 00:01:04,2.0
LPT/USDT,2024-07-21 20:00:00,0.86,16.439,17.129,1,2024-07-22 00:01:04,4.2
XVG/USDT,2024-07-21 20:00:00,0.78,0.004592,0.004695,1,2024-07-22 00:01:04,2.24
FLOW/USDT,2024-07-21 20:00:00,0.78,0.636,0.653,1,2024-07-22 00:01:04,2.67
GHST/USDT,2024-07-21 20:00:00,0.76,1.089,1.114,1,2024-07-22 00:01:04,2.3
IDEX/USDT,2024-07-21 20:00:00,0.83,0.04294,0.04412,1,2024-07-22 00:01:04,2.75
FIDA/USDT,2024-07-21 20:00:00,0.78,0.2898,0.2966,1,2024-07-22 00:01:04,2.35
ALCX/USDT,2024-07-21 20:00:00,0.79,17.4,17.68,1,2024-07-22 00:01:04,1.61
OOKI/USDT,2024-07-21 20:00:00,0.7,0.001714,0.001741,1,2024-07-22 00:01:04,1.58
GLMR/USDT,2024-07-21 20:00:00,0.87,0.22,0.2229,1,2024-07-22 00:01:04,1.32
ASTR/USDT,2024-07-21 20:00:00,0.91,0.0792,0.0811,1,2024-07-22 00:01:04,2.4
OSMO/USDT,2024-07-21 20:00:00,0.7,0.5421,0.5439,1,2024-07-22 00:01:04,0.33
HOOK/USDT,2024-07-21 20:00:00,0.88,0.5436,0.5668,1,2024-07-22 00:01:04,4.27
PROS/USDT,2024-07-21 20:00:00,0.81,0.3902,0.3983,1,2024-07-22 00:01:04,2.08
GNS/USDT,2024-07-21 20:00:00,0.92,3.463,3.493,1,2024-07-22 00:01:04,0.87
LQTY/USDT,2024-07-21 20:00:00,0.93,0.856,0.883,1,2024-07-22 00:01:04,3.15
WBTC/USDT,2024-07-21 20:00:00,0.7,67364.76,68173.65,1,2024-07-22 00:01:04,1.2
MAV/USDT,2024-07-21 20:00:00,0.74,0.2268,0.2358,1,2024-07-22 00:01:04,3.97
SEI/USDT,2024-07-21 20:00:00,0.86,0.3804,0.3943,1,2024-07-22 00:01:04,3.65
CYBER/USDT,2024-07-21 20:00:00,0.91,4.658,4.802,1,2024-07-22 00:01:04,3.09
TIA/USDT,2024-07-21 20:00:00,0.9,6.559,7.29,1,2024-07-22 00:01:04,11.14
ACE/USDT,2024-07-21 20:00:00,0.76,3.005,3.133,1,2024-07-22 00:01:04,4.26
NFP/USDT,2024-07-21 20:00:00,0.87,0.2965,0.3119,1,2024-07-22 00:01:04,5.19
AI/USDT,2024-07-21 20:00:00,0.83,0.602,0.629,1,2024-07-22 00:01:04,4.49
XAI/USDT,2024-07-21 20:00:00,0.9,0.3635,0.3787,1,2024-07-22 00:01:04,4.18
MANTA/USDT,2024-07-21 20:00:00,0.97,0.994,1.054,1,2024-07-22 00:01:04,6.04
PYTH/USDT,2024-07-21 20:00:00,0.96,0.3586,0.3688,1,2024-07-22 00:01:04,2.84
PIXEL/USDT,2024-07-21 20:00:00,0.82,0.2207,0.2328,1,2024-07-22 00:01:04,5.48
PORTAL/USDT,2024-07-21 20:00:00,0.72,0.4333,0.4555,1,2024-07-22 00:01:04,5.12
