coin,buy_price,buy_date,sell_price,sell_date,previous_close_price,opening_candle_date,profit_percentage,percentage_change,close_reason,candles_passed,last_monitor_date
DF/USDT,0.034,2024-07-21 17:56:42,0.03,2024-07-21 20:17:23,0.03443,2024-07-21 00:00:00,1.32,0.06,Profit Reached,1,2024-07-21 20:17:23
NEO/USDT,11.64,2024-07-21 18:00:46,11.8,2024-07-21 19:57:59,11.79,2024-07-21 00:00:00,1.37,0.08,Profit Reached,1,2024-07-21 19:57:59
COS/USDT,0.008217,2024-07-21 18:01:39,0.01,2024-07-21 20:39:57,0.008339,2024-07-21 00:00:00,1.53,0.05,Profit Reached,1,2024-07-21 20:39:57
1INCH/USDT,0.4183,2024-07-21 18:03:43,0.42,2024-07-21 19:38:03,0.4236,2024-07-21 00:00:00,1.31,0.05,Profit Reached,1,2024-07-21 19:38:03
DODO/USDT,0.1252,2024-07-21 18:03:59,0.13,2024-07-21 20:00:16,0.1269,2024-07-21 00:00:00,1.44,0.08,Profit Reached,1,2024-07-21 20:00:16
CREAM/USDT,40.61,2024-07-21 18:07:28,41.6,2024-07-21 19:41:11,41.56,2024-07-21 00:00:00,2.44,0.1,Profit Reached,1,2024-07-21 19:41:11
NTRN/USDT,0.5067,2024-07-21 18:07:32,0.52,2024-07-21 20:21:47,0.5179,2024-07-21 00:00:00,2.27,0.06,Profit Reached,1,2024-07-21 20:21:47
LTC/USDT,71.78,2024-07-21 18:09:22,73.1,2024-07-21 19:30:07,73.03,2024-07-21 00:00:00,1.84,0.1,Profit Reached,1,2024-07-21 19:30:07
ARPA/USDT,0.04347,2024-07-21 18:10:28,0.04,2024-07-21 20:11:16,0.04457,2024-07-21 00:00:00,2.55,0.02,Profit Reached,1,2024-07-21 20:11:16
SOL/USDT,171.35,2024-07-21 18:10:50,173.61,2024-07-21 18:22:54,173.6,2024-07-21 00:00:00,1.32,0.01,Profit Reached,1,2024-07-21 18:22:54
GRT/USDT,0.2105,2024-07-21 18:12:11,0.21,2024-07-21 18:22:54,0.2136,2024-07-21 00:00:00,1.66,0.19,Profit Reached,1,2024-07-21 18:22:54
FIRO/USDT,1.317,2024-07-21 18:12:26,1.34,2024-07-21 19:54:34,1.34,2024-07-21 00:00:00,1.82,0.07,Profit Reached,1,2024-07-21 19:54:34
CAKE/USDT,1.998,2024-07-21 18:12:30,2.06,2024-07-21 20:15:40,2.058,2024-07-21 00:00:00,3.15,0.15,Profit Reached,1,2024-07-21 20:15:40
MBOX/USDT,0.2409,2024-07-21 18:13:28,0.25,2024-07-21 18:28:46,0.2474,2024-07-21 00:00:00,2.78,0.08,Profit Reached,1,2024-07-21 18:28:46
FOR/USDT,0.01385,2024-07-21 18:21:45,0.01,2024-07-21 20:40:14,0.01407,2024-07-21 00:00:00,1.66,0.07,Profit Reached,1,2024-07-21 20:40:14
JUP/USDT,1.0184,2024-07-21 18:49:42,1.04,2024-07-21 19:31:45,1.0355,2024-07-21 00:00:00,1.69,0.01,Profit Reached,1,2024-07-21 19:31:45
MBOX/USDT,0.2444,2024-07-21 19:03:40,0.25,2024-07-21 19:30:56,0.2474,2024-07-21 00:00:00,1.31,0.08,Profit Reached,1,2024-07-21 19:30:56
W/USDT,0.3452,2024-07-21 22:39:46,0.35,2024-07-21 23:28:43,0.3488,2024-07-21 00:00:00,1.25,0.2,Profit Reached,1,2024-07-21 23:28:43
HIVE/USDT,0.2309,2024-07-22 00:15:48,0.22,2024-07-23 00:00:51,0.2334,2024-07-22 00:00:00,-4.42,-5.44,Candles Exceeded,2,2024-07-23 00:00:51
STEEM/USDT,0.2076,2024-07-22 00:20:14,0.2,2024-07-23 00:00:51,0.2098,2024-07-22 00:00:00,-3.9,-4.91,Candles Exceeded,2,2024-07-23 00:00:51
GLM/USDT,0.3564,2024-07-22 00:20:52,0.36,2024-07-22 00:48:02,0.3601,2024-07-22 00:00:00,1.15,0.11,Profit Reached,1,2024-07-22 00:48:02
OGN/USDT,0.1019,2024-07-22 00:25:05,0.1,2024-07-23 00:00:51,0.1031,2024-07-22 00:00:00,-3.14,-4.27,Candles Exceeded,2,2024-07-23 00:00:51
WAN/USDT,0.2036,2024-07-22 00:34:06,0.2,2024-07-23 00:00:51,0.2059,2024-07-22 00:00:00,-3.63,-4.71,Candles Exceeded,2,2024-07-23 00:00:51
REEF/USDT,0.001582,2024-07-22 00:36:17,0.0,2024-07-23 00:00:00,0.001615,2024-07-22 00:00:00,-6.64,-8.54,Candles Exceeded,2,2024-07-23 00:00:00
BIFI/USDT,331.5,2024-07-22 00:39:09,343.8,2024-07-22 01:44:33,342.8,2024-07-22 00:00:00,3.71,0.29,Profit Reached,1,2024-07-22 01:44:33
FOR/USDT,0.01382,2024-07-22 01:05:50,0.01,2024-07-23 00:00:00,0.0141,2024-07-22 00:00:00,-3.76,-5.67,Candles Exceeded,2,2024-07-23 00:00:00
USTC/USDT,0.0202,2024-07-22 01:07:57,0.02,2024-07-22 12:24:07,0.02044,2024-07-22 00:00:00,1.24,0.05,Profit Reached,1,2024-07-22 12:24:07
GLM/USDT,0.3563,2024-07-22 01:07:59,0.35,2024-07-23 00:00:00,0.3601,2024-07-22 00:00:00,-2.95,-3.97,Candles Exceeded,2,2024-07-23 00:00:00
ALGO/USDT,0.1576,2024-07-22 01:11:31,0.15,2024-07-23 00:00:00,0.1592,2024-07-22 00:00:00,-4.19,-5.15,Candles Exceeded,2,2024-07-23 00:00:00
FUN/USDT,0.00393,2024-07-22 01:11:44,0.0,2024-07-23 00:00:00,0.003971,2024-07-22 00:00:00,-5.22,-6.19,Candles Exceeded,2,2024-07-23 00:00:00
REN/USDT,0.05392,2024-07-22 01:11:51,0.05,2024-07-22 01:27:09,0.05459,2024-07-22 00:00:00,1.32,0.07,Profit Reached,1,2024-07-22 01:27:09
KMD/USDT,0.2975,2024-07-22 01:12:52,0.28,2024-07-23 00:00:00,0.3006,2024-07-22 00:00:00,-4.71,-5.69,Candles Exceeded,2,2024-07-23 00:00:00
CKB/USDT,0.012496,2024-07-22 01:14:01,0.01,2024-07-22 02:39:04,0.012649,2024-07-22 00:00:00,1.23,0.01,Profit Reached,1,2024-07-22 02:39:04
ALICE/USDT,1.262,2024-07-22 01:14:18,1.2,2024-07-23 00:00:00,1.278,2024-07-22 00:00:00,-4.83,-6.03,Candles Exceeded,2,2024-07-23 00:00:00
PERP/USDT,0.717,2024-07-22 01:14:21,0.67,2024-07-23 00:00:00,0.725,2024-07-22 00:00:00,-7.03,-8.06,Candles Exceeded,2,2024-07-23 00:00:00
FARM/USDT,49.47,2024-07-22 01:15:07,47.77,2024-07-23 00:00:00,50.16,2024-07-22 00:00:00,-3.44,-4.76,Candles Exceeded,2,2024-07-23 00:00:00
XEC/USDT,3.629e-05,2024-07-22 01:15:17,0.0,2024-07-23 00:00:00,3.666e-05,2024-07-22 00:00:00,-3.09,-4.06,Candles Exceeded,2,2024-07-23 00:00:00
DAR/USDT,0.1992,2024-07-22 01:15:46,0.2,2024-07-22 01:37:56,0.20161,2024-07-22 00:00:00,1.22,0.01,Profit Reached,1,2024-07-22 01:37:56
AMB/USDT,0.00682,2024-07-22 01:17:16,0.01,2024-07-23 00:00:00,0.00691,2024-07-22 00:00:00,-5.28,-6.51,Candles Exceeded,2,2024-07-23 00:00:00
QKC/USDT,0.008206,2024-07-22 01:17:20,0.01,2024-07-23 00:00:00,0.008299,2024-07-22 00:00:00,-3.94,-5.01,Candles Exceeded,2,2024-07-23 00:00:00
ID/USDT,0.4816,2024-07-22 01:17:23,0.46,2024-07-23 00:00:00,0.4868,2024-07-22 00:00:00,-4.07,-5.09,Candles Exceeded,2,2024-07-23 00:00:00
DYM/USDT,1.929,2024-07-22 01:18:27,1.96,2024-07-22 01:32:05,1.957,2024-07-22 00:00:00,1.56,0.1,Profit Reached,1,2024-07-22 01:32:05
PIXEL/USDT,0.2297,2024-07-22 01:18:28,0.23,2024-07-22 02:36:03,0.2328,2024-07-22 00:00:00,1.39,0.04,Profit Reached,1,2024-07-22 02:36:03
ADA/USDT,0.4421,2024-07-22 01:20:08,0.43,2024-07-23 00:00:00,0.4469,2024-07-22 00:00:00,-3.64,-4.68,Candles Exceeded,2,2024-07-23 00:00:00
ZRX/USDT,0.3892,2024-07-22 01:20:31,0.37,2024-07-23 00:00:00,0.3932,2024-07-22 00:00:00,-3.98,-4.96,Candles Exceeded,2,2024-07-23 00:00:00
ONE/USDT,0.01552,2024-07-22 01:20:46,0.01,2024-07-23 00:00:00,0.01571,2024-07-22 00:00:00,-4.51,-5.67,Candles Exceeded,2,2024-07-23 00:00:00
ANKR/USDT,0.03211,2024-07-22 01:20:52,0.03,2024-07-22 18:46:54,0.03247,2024-07-22 00:00:00,1.15,0.03,Profit Reached,1,2024-07-22 18:46:54
BURGER/USDT,0.4194,2024-07-22 01:23:43,0.41,2024-07-23 00:00:00,0.4254,2024-07-22 00:00:00,-2.12,-3.5,Candles Exceeded,2,2024-07-23 00:00:00
LPT/USDT,16.9,2024-07-22 01:32:47,15.88,2024-07-23 00:00:00,17.129,2024-07-22 00:00:00,-6.02,-7.27,Candles Exceeded,2,2024-07-23 00:00:00
CELO/USDT,0.6024,2024-07-22 01:41:01,0.59,2024-07-23 00:00:00,0.6087,2024-07-22 00:00:00,-2.74,-3.75,Candles Exceeded,2,2024-07-23 00:00:00
AGLD/USDT,1.009,2024-07-22 01:51:25,0.96,2024-07-23 00:00:00,1.023,2024-07-22 00:00:00,-4.46,-5.77,Candles Exceeded,2,2024-07-23 00:00:00
WOO/USDT,0.2167,2024-07-22 01:52:22,0.21,2024-07-23 00:00:00,0.2191,2024-07-22 00:00:00,-4.29,-5.34,Candles Exceeded,2,2024-07-23 00:00:00
QTUM/USDT,2.766,2024-07-22 01:55:50,2.67,2024-07-23 00:00:00,2.794,2024-07-22 00:00:00,-3.43,-4.4,Candles Exceeded,2,2024-07-23 00:00:00
ICX/USDT,0.165,2024-07-22 01:56:02,0.17,2024-07-22 20:40:48,0.1668,2024-07-22 00:00:00,1.15,0.06,Profit Reached,1,2024-07-22 20:40:48
SAND/USDT,0.3443,2024-07-22 01:57:49,0.33,2024-07-23 00:00:00,0.3481,2024-07-22 00:00:00,-3.72,-4.77,Candles Exceeded,2,2024-07-23 00:00:00
FLOW/USDT,0.646,2024-07-22 01:59:45,0.63,2024-07-23 00:00:00,0.653,2024-07-22 00:00:00,-2.94,-3.98,Candles Exceeded,2,2024-07-23 00:00:00
BIFI/USDT,338.2,2024-07-22 02:01:24,329.6,2024-07-23 00:00:00,342.8,2024-07-22 00:00:00,-2.54,-3.85,Candles Exceeded,2,2024-07-23 00:00:00
MAV/USDT,0.2334,2024-07-22 02:02:19,0.21,2024-07-23 00:00:00,0.2358,2024-07-22 00:00:00,-7.93,-8.86,Candles Exceeded,2,2024-07-23 00:00:00
CHZ/USDT,0.0747,2024-07-22 02:05:31,0.07,2024-07-23 00:00:00,0.0755,2024-07-22 00:00:00,-4.02,-5.03,Candles Exceeded,2,2024-07-23 00:00:00
STX/USDT,1.929,2024-07-22 02:05:40,1.84,2024-07-23 00:00:00,1.953,2024-07-22 00:00:00,-4.82,-5.99,Candles Exceeded,2,2024-07-23 00:00:00
BADGER/USDT,3.409,2024-07-22 02:07:52,3.27,2024-07-23 00:00:00,3.446,2024-07-22 00:00:00,-4.08,-5.11,Candles Exceeded,2,2024-07-23 00:00:00
LINA/USDT,0.006118,2024-07-22 02:07:58,0.01,2024-07-23 00:00:00,0.006184,2024-07-22 00:00:00,-5.59,-6.6,Candles Exceeded,2,2024-07-23 00:00:00
API3/USDT,2.066,2024-07-22 02:09:56,2.09,2024-07-22 02:53:11,2.088,2024-07-22 00:00:00,1.11,0.05,Profit Reached,1,2024-07-22 02:53:11
XNO/USDT,0.996,2024-07-22 02:10:01,1.01,2024-07-22 11:52:59,1.007,2024-07-22 00:00:00,1.2,0.1,Profit Reached,1,2024-07-22 11:52:59
SSV/USDT,34.63,2024-07-22 02:10:41,32.45,2024-07-23 00:00:00,35.03,2024-07-22 00:00:00,-6.3,-7.37,Candles Exceeded,2,2024-07-23 00:00:00
NEO/USDT,11.89,2024-07-22 02:13:26,11.5,2024-07-23 00:00:00,12.03,2024-07-22 00:00:00,-3.28,-4.41,Candles Exceeded,2,2024-07-23 00:00:00
FIO/USDT,0.02528,2024-07-22 02:15:38,0.02,2024-07-23 00:00:00,0.02556,2024-07-22 00:00:00,-7.04,-8.06,Candles Exceeded,2,2024-07-23 00:00:00
ALPHA/USDT,0.0796,2024-07-22 02:15:54,0.08,2024-07-23 00:00:00,0.0805,2024-07-22 00:00:00,-5.65,-6.71,Candles Exceeded,2,2024-07-23 00:00:00
GNS/USDT,3.454,2024-07-22 02:19:15,3.39,2024-07-23 00:00:00,3.493,2024-07-22 00:00:00,-1.88,-2.98,Candles Exceeded,2,2024-07-23 00:00:00
KAVA/USDT,0.4278,2024-07-22 02:22:58,0.41,2024-07-23 00:00:00,0.4323,2024-07-22 00:00:00,-3.58,-4.58,Candles Exceeded,2,2024-07-23 00:00:00
STORJ/USDT,0.4202,2024-07-22 02:23:45,0.4,2024-07-23 00:00:00,0.4246,2024-07-22 00:00:00,-4.85,-5.84,Candles Exceeded,2,2024-07-23 00:00:00
1INCH/USDT,0.4277,2024-07-22 02:24:48,0.42,2024-07-23 00:00:00,0.4322,2024-07-22 00:00:00,-2.36,-3.38,Candles Exceeded,2,2024-07-23 00:00:00
UTK/USDT,0.05665,2024-07-22 03:06:38,0.05,2024-07-23 00:00:00,0.05723,2024-07-22 00:00:00,-6.83,-7.78,Candles Exceeded,2,2024-07-23 00:00:00
VIDT/USDT,0.02263,2024-07-22 03:08:18,0.02,2024-07-23 00:00:00,0.02286,2024-07-22 00:00:00,-6.23,-7.17,Candles Exceeded,2,2024-07-23 00:00:00
JASMY/USDT,0.02995,2024-07-22 03:08:54,0.03,2024-07-23 00:00:00,0.03036,2024-07-22 00:00:00,-4.14,-5.43,Candles Exceeded,2,2024-07-23 00:00:00
REN/USDT,0.05395,2024-07-22 03:13:38,0.05,2024-07-23 00:00:00,0.05459,2024-07-22 00:00:00,-7.47,-8.55,Candles Exceeded,2,2024-07-23 00:00:00
RIF/USDT,0.0932,2024-07-22 03:23:54,0.09,2024-07-23 00:00:00,0.0942,2024-07-22 00:00:00,-7.08,-8.07,Candles Exceeded,2,2024-07-23 00:00:00
DODO/USDT,0.1291,2024-07-22 03:24:03,0.12,2024-07-23 00:00:00,0.1308,2024-07-22 00:00:00,-4.88,-6.12,Candles Exceeded,2,2024-07-23 00:00:00
BICO/USDT,0.3511,2024-07-22 03:25:46,0.32,2024-07-23 00:00:00,0.3559,2024-07-22 00:00:00,-7.6,-8.85,Candles Exceeded,2,2024-07-23 00:00:00
NKN/USDT,0.085,2024-07-22 03:30:26,0.08,2024-07-23 00:00:00,0.086,2024-07-22 00:00:00,-6.82,-7.91,Candles Exceeded,2,2024-07-23 00:00:00
TLM/USDT,0.01316,2024-07-22 03:32:37,0.01,2024-07-23 00:00:00,0.01333,2024-07-22 00:00:00,-5.62,-6.83,Candles Exceeded,2,2024-07-23 00:00:00
API3/USDT,2.063,2024-07-22 03:34:24,1.96,2024-07-23 00:00:00,2.088,2024-07-22 00:00:00,-4.85,-5.99,Candles Exceeded,2,2024-07-23 00:00:00
KDA/USDT,0.661,2024-07-22 03:34:33,0.62,2024-07-23 00:00:00,0.668,2024-07-22 00:00:00,-6.51,-7.49,Candles Exceeded,2,2024-07-23 00:00:00
CYBER/USDT,4.737,2024-07-22 03:35:36,4.47,2024-07-23 00:00:00,4.802,2024-07-22 00:00:00,-5.59,-6.87,Candles Exceeded,2,2024-07-23 00:00:00
UNFI/USDT,4.056,2024-07-22 03:40:20,3.89,2024-07-23 00:00:00,4.099,2024-07-22 00:00:00,-4.09,-5.1,Candles Exceeded,2,2024-07-23 00:00:00
ALCX/USDT,17.47,2024-07-22 03:42:19,16.87,2024-07-23 00:00:00,17.68,2024-07-22 00:00:00,-3.43,-4.58,Candles Exceeded,2,2024-07-23 00:00:00
DYM/USDT,1.937,2024-07-22 03:44:24,1.82,2024-07-23 00:00:00,1.957,2024-07-22 00:00:00,-5.78,-6.75,Candles Exceeded,2,2024-07-23 00:00:00
ETHFI/USDT,2.454,2024-07-22 03:44:37,2.48,2024-07-22 10:39:17,2.482,2024-07-22 00:00:00,1.18,0.04,Profit Reached,1,2024-07-22 10:39:17
ONT/USDT,0.2152,2024-07-22 03:46:08,0.21,2024-07-23 00:00:00,0.2174,2024-07-22 00:00:00,-3.9,-4.88,Candles Exceeded,2,2024-07-23 00:00:00
CELR/USDT,0.01518,2024-07-22 03:46:27,0.01,2024-07-23 00:00:00,0.01534,2024-07-22 00:00:00,-4.55,-5.54,Candles Exceeded,2,2024-07-23 00:00:00
SNX/USDT,1.892,2024-07-22 03:55:37,1.81,2024-07-23 00:00:00,1.916,2024-07-22 00:00:00,-4.23,-5.43,Candles Exceeded,2,2024-07-23 00:00:00
SUSHI/USDT,0.751,2024-07-22 03:56:02,0.72,2024-07-23 00:00:00,0.759,2024-07-22 00:00:00,-4.26,-5.27,Candles Exceeded,2,2024-07-23 00:00:00
AXS/USDT,6.33,2024-07-22 03:56:32,6.12,2024-07-23 00:00:00,6.396,2024-07-22 00:00:00,-3.33,-4.33,Candles Exceeded,2,2024-07-23 00:00:00
SKL/USDT,0.05213,2024-07-22 03:56:38,0.05,2024-07-23 00:00:00,0.05266,2024-07-22 00:00:00,-5.41,-6.36,Candles Exceeded,2,2024-07-23 00:00:00
LIT/USDT,0.801,2024-07-22 03:56:53,0.74,2024-07-23 00:00:00,0.81,2024-07-22 00:00:00,-7.74,-8.77,Candles Exceeded,2,2024-07-23 00:00:00
PROS/USDT,0.3941,2024-07-22 03:59:28,0.4,2024-07-22 12:00:52,0.3983,2024-07-22 00:00:00,1.34,0.28,Profit Reached,1,2024-07-22 12:00:52
VET/USDT,0.03042,2024-07-22 04:02:25,0.03,2024-07-23 00:00:00,0.03078,2024-07-22 00:00:00,-3.42,-4.55,Candles Exceeded,2,2024-07-23 00:00:00
BNT/USDT,0.6444,2024-07-22 04:03:20,0.63,2024-07-23 00:00:00,0.651,2024-07-22 00:00:00,-2.73,-3.72,Candles Exceeded,2,2024-07-23 00:00:00
CKB/USDT,0.012492,2024-07-22 04:04:51,0.01,2024-07-22 12:34:41,0.012649,2024-07-22 00:00:00,1.29,0.03,Profit Reached,1,2024-07-22 12:34:41
LAZIO/USDT,1.479,2024-07-22 04:06:12,1.44,2024-07-23 00:00:00,1.497,2024-07-22 00:00:00,-2.5,-3.67,Candles Exceeded,2,2024-07-23 00:00:00
AUCTION/USDT,16.19,2024-07-22 04:06:16,15.71,2024-07-23 00:00:00,16.41,2024-07-22 00:00:00,-2.96,-4.27,Candles Exceeded,2,2024-07-23 00:00:00
DAR/USDT,0.19915,2024-07-22 04:06:17,0.2,2024-07-23 00:00:00,0.20161,2024-07-22 00:00:00,-1.88,-3.08,Candles Exceeded,2,2024-07-23 00:00:00
STG/USDT,0.4087,2024-07-22 04:07:13,0.39,2024-07-23 00:00:00,0.4135,2024-07-22 00:00:00,-4.31,-5.42,Candles Exceeded,2,2024-07-23 00:00:00
ZIL/USDT,0.01791,2024-07-22 04:10:28,0.02,2024-07-23 00:00:00,0.0181,2024-07-22 00:00:00,-3.07,-4.09,Candles Exceeded,2,2024-07-23 00:00:00
DATA/USDT,0.03993,2024-07-22 04:19:08,0.04,2024-07-23 00:00:00,0.04055,2024-07-22 00:00:00,-7.99,-9.4,Candles Exceeded,2,2024-07-23 00:00:00
LUNA/USDT,0.4435,2024-07-22 04:19:43,0.43,2024-07-23 00:00:00,0.4505,2024-07-22 00:00:00,-3.09,-4.59,Candles Exceeded,2,2024-07-23 00:00:00
ALPINE/USDT,1.357,2024-07-22 04:22:33,1.32,2024-07-23 00:00:00,1.371,2024-07-22 00:00:00,-2.87,-3.87,Candles Exceeded,2,2024-07-23 00:00:00
ATOM/USDT,6.457,2024-07-22 04:26:14,6.26,2024-07-23 00:00:00,6.533,2024-07-22 00:00:00,-3.04,-4.16,Candles Exceeded,2,2024-07-23 00:00:00
ATM/USDT,2.216,2024-07-22 04:28:12,2.24,2024-07-22 16:43:01,2.239,2024-07-22 00:00:00,1.17,0.13,Profit Reached,1,2024-07-22 16:43:01
LQTY/USDT,0.874,2024-07-22 04:30:51,0.83,2024-07-23 00:00:00,0.883,2024-07-22 00:00:00,-4.81,-5.78,Candles Exceeded,2,2024-07-23 00:00:00
VTHO/USDT,0.002766,2024-07-22 04:34:54,0.0,2024-07-23 00:00:00,0.0028,2024-07-22 00:00:00,-4.3,-5.46,Candles Exceeded,2,2024-07-23 00:00:00
NMR/USDT,15.55,2024-07-22 04:35:10,14.74,2024-07-23 00:00:00,15.76,2024-07-22 00:00:00,-5.21,-6.47,Candles Exceeded,2,2024-07-23 00:00:00
XVG/USDT,0.004647,2024-07-22 04:36:28,0.0,2024-07-23 00:00:00,0.004695,2024-07-22 00:00:00,-4.07,-5.05,Candles Exceeded,2,2024-07-23 00:00:00
ATA/USDT,0.1049,2024-07-22 04:36:30,0.1,2024-07-23 00:00:00,0.1063,2024-07-22 00:00:00,-3.15,-4.42,Candles Exceeded,2,2024-07-23 00:00:00
QNT/USDT,75.2,2024-07-22 04:36:43,73.5,2024-07-23 00:00:00,76.1,2024-07-22 00:00:00,-2.26,-3.42,Candles Exceeded,2,2024-07-23 00:00:00
IDEX/USDT,0.04366,2024-07-22 04:36:59,0.04,2024-07-23 00:00:00,0.04412,2024-07-22 00:00:00,-3.25,-4.26,Candles Exceeded,2,2024-07-23 00:00:00
PYR/USDT,3.614,2024-07-22 04:37:33,3.38,2024-07-23 00:00:00,3.658,2024-07-22 00:00:00,-6.36,-7.49,Candles Exceeded,2,2024-07-23 00:00:00
EOS/USDT,0.6012,2024-07-22 04:41:11,0.58,2024-07-23 00:00:00,0.6082,2024-07-22 00:00:00,-3.13,-4.24,Candles Exceeded,2,2024-07-23 00:00:00
TKO/USDT,0.3276,2024-07-22 04:43:47,0.31,2024-07-23 00:00:00,0.331,2024-07-22 00:00:00,-5.68,-6.65,Candles Exceeded,2,2024-07-23 00:00:00
FORTH/USDT,3.449,2024-07-22 04:43:51,3.49,2024-07-22 12:38:11,3.487,2024-07-22 00:00:00,1.13,0.03,Profit Reached,1,2024-07-22 12:38:11
AST/USDT,0.0963,2024-07-22 04:46:17,0.09,2024-07-23 00:00:00,0.0973,2024-07-22 00:00:00,-5.19,-6.17,Candles Exceeded,2,2024-07-23 00:00:00
XVS/USDT,7.52,2024-07-22 05:05:23,7.14,2024-07-23 00:00:00,7.61,2024-07-22 00:00:00,-5.05,-6.18,Candles Exceeded,2,2024-07-23 00:00:00
MASK/USDT,2.472,2024-07-22 05:06:15,2.4,2024-07-23 00:00:00,2.498,2024-07-22 00:00:00,-2.75,-3.76,Candles Exceeded,2,2024-07-23 00:00:00
CHESS/USDT,0.142,2024-07-22 05:07:00,0.14,2024-07-23 00:00:00,0.1437,2024-07-22 00:00:00,-3.73,-4.87,Candles Exceeded,2,2024-07-23 00:00:00
MOVR/USDT,11.906,2024-07-22 05:07:04,11.3,2024-07-23 00:00:00,12.067,2024-07-22 00:00:00,-5.09,-6.36,Candles Exceeded,2,2024-07-23 00:00:00
LUNC/USDT,8.985e-05,2024-07-22 05:07:54,0.0,2024-07-22 13:05:17,9.096e-05,2024-07-22 00:00:00,1.26,0.02,Profit Reached,1,2024-07-22 13:05:17
VIB/USDT,0.07647,2024-07-22 05:08:10,0.07,2024-07-23 00:00:00,0.07733,2024-07-22 00:00:00,-3.83,-4.9,Candles Exceeded,2,2024-07-23 00:00:00
PIVX/USDT,0.2549,2024-07-22 05:08:52,0.24,2024-07-23 00:00:00,0.258,2024-07-22 00:00:00,-5.18,-6.32,Candles Exceeded,2,2024-07-23 00:00:00
DGB/USDT,0.00842,2024-07-22 05:12:09,0.01,2024-07-23 00:00:00,0.00852,2024-07-22 00:00:00,-3.68,-4.81,Candles Exceeded,2,2024-07-23 00:00:00
OG/USDT,3.33,2024-07-22 05:13:06,3.22,2024-07-23 00:00:00,3.365,2024-07-22 00:00:00,-3.42,-4.43,Candles Exceeded,2,2024-07-23 00:00:00
REQ/USDT,0.1148,2024-07-22 05:13:55,0.11,2024-07-23 00:00:00,0.116,2024-07-22 00:00:00,-3.83,-4.83,Candles Exceeded,2,2024-07-23 00:00:00
NULS/USDT,0.3398,2024-07-22 05:18:11,0.33,2024-07-23 00:00:00,0.3433,2024-07-22 00:00:00,-2.65,-3.64,Candles Exceeded,2,2024-07-23 00:00:00
JUV/USDT,1.887,2024-07-22 05:20:14,1.85,2024-07-23 00:00:00,1.908,2024-07-22 00:00:00,-2.17,-3.25,Candles Exceeded,2,2024-07-23 00:00:00
CLV/USDT,0.05362,2024-07-22 05:20:57,0.05,2024-07-23 00:00:00,0.05418,2024-07-22 00:00:00,-3.06,-4.06,Candles Exceeded,2,2024-07-23 00:00:00
MINA/USDT,0.572,2024-07-22 05:20:59,0.58,2024-07-22 20:21:32,0.5779,2024-07-22 00:00:00,1.08,0.05,Profit Reached,1,2024-07-22 20:21:32
SCRT/USDT,0.2928,2024-07-22 05:22:01,0.28,2024-07-23 00:00:00,0.2959,2024-07-22 00:00:00,-5.4,-6.39,Candles Exceeded,2,2024-07-23 00:00:00
RVN/USDT,0.02007,2024-07-22 05:25:52,0.02,2024-07-23 00:00:00,0.0203,2024-07-22 00:00:00,-2.89,-3.99,Candles Exceeded,2,2024-07-23 00:00:00
ALPACA/USDT,0.1315,2024-07-22 05:28:03,0.13,2024-07-23 00:00:00,0.1329,2024-07-22 00:00:00,-3.8,-4.82,Candles Exceeded,2,2024-07-23 00:00:00
DCR/USDT,12.9,2024-07-22 05:33:33,13.08,2024-07-22 12:04:24,13.07,2024-07-22 00:00:00,1.4,0.08,Profit Reached,1,2024-07-22 12:04:24
DIA/USDT,0.4019,2024-07-22 05:33:52,0.38,2024-07-23 00:00:00,0.4071,2024-07-22 00:00:00,-4.35,-5.58,Candles Exceeded,2,2024-07-23 00:00:00
KLAY/USDT,0.1556,2024-07-22 05:34:56,0.14,2024-07-23 00:00:00,0.1574,2024-07-22 00:00:00,-7.97,-9.02,Candles Exceeded,2,2024-07-23 00:00:00
OAX/USDT,0.1748,2024-07-22 05:36:44,0.17,2024-07-23 00:00:00,0.1768,2024-07-22 00:00:00,-4.18,-5.26,Candles Exceeded,2,2024-07-23 00:00:00
PIXEL/USDT,0.2279,2024-07-22 05:37:38,0.21,2024-07-23 00:00:00,0.2328,2024-07-22 00:00:00,-7.06,-9.02,Candles Exceeded,2,2024-07-23 00:00:00
C98/USDT,0.1722,2024-07-22 05:42:00,0.17,2024-07-23 00:00:00,0.1742,2024-07-22 00:00:00,-3.66,-4.76,Candles Exceeded,2,2024-07-23 00:00:00
VGX/USDT,0.0764,2024-07-22 05:42:39,0.07,2024-07-23 00:00:00,0.0772,2024-07-22 00:00:00,-3.14,-4.15,Candles Exceeded,2,2024-07-23 00:00:00
LOKA/USDT,0.2012,2024-07-22 05:43:00,0.2,2024-07-23 00:00:00,0.2039,2024-07-22 00:00:00,-2.93,-4.22,Candles Exceeded,2,2024-07-23 00:00:00
HOOK/USDT,0.561,2024-07-22 05:43:26,0.57,2024-07-22 10:27:29,0.5668,2024-07-22 00:00:00,1.3,0.26,Profit Reached,1,2024-07-22 10:27:29
PROM/USDT,7.287,2024-07-22 05:43:34,7.38,2024-07-22 11:00:37,7.37,2024-07-22 00:00:00,1.22,0.08,Profit Reached,1,2024-07-22 11:00:37
