coin,opening_candle_date,probability,previous_close_price,close_price,close_direction,last_monitor_date,potential_profit_%
TKO/USDT,2024-07-22 00:00:00,0.77,0.331,0.3094,0,2024-07-23 00:01:10,-6.53
TLM/USDT,2024-07-22 00:00:00,0.84,0.01333,0.01242,0,2024-07-23 00:01:10,-6.83
FORTH/USDT,2024-07-22 00:00:00,0.86,3.487,3.344,0,2024-07-23 00:01:10,-4.1
BURGER/USDT,2024-07-22 00:00:00,0.86,0.4254,0.4105,0,2024-07-23 00:01:10,-3.5
SLP/USDT,2024-07-22 00:00:00,0.7,0.003278,0.003105,0,2024-07-23 00:01:10,-5.28
MASK/USDT,2024-07-22 00:00:00,0.86,2.498,2.406,0,2024-07-23 00:01:10,-3.68
LPT/USDT,2024-07-22 00:00:00,0.79,17.129,15.883,0,2024-07-23 00:01:10,-7.27
XVG/USDT,2024-07-22 00:00:00,0.9,0.004695,0.004462,0,2024-07-23 00:01:10,-4.96
ATA/USDT,2024-07-22 00:00:00,0.86,0.1063,0.1014,0,2024-07-23 00:01:10,-4.61
GTC/USDT,2024-07-22 00:00:00,0.72,0.925,0.858,0,2024-07-23 00:01:10,-7.24
KLAY/USDT,2024-07-22 00:00:00,0.89,0.1574,0.1431,0,2024-07-23 00:01:10,-9.09
C98/USDT,2024-07-22 00:00:00,0.82,0.1742,0.1659,0,2024-07-23 00:01:10,-4.76
CLV/USDT,2024-07-22 00:00:00,0.79,0.05418,0.05192,0,2024-07-23 00:01:10,-4.17
QNT/USDT,2024-07-22 00:00:00,0.8,76.1,73.5,0,2024-07-23 00:01:10,-3.42
FLOW/USDT,2024-07-22 00:00:00,0.79,0.653,0.627,0,2024-07-23 00:01:10,-3.98
MINA/USDT,2024-07-22 00:00:00,0.75,0.5779,0.5602,0,2024-07-23 00:01:10,-3.06
FARM/USDT,2024-07-22 00:00:00,0.82,50.16,47.67,0,2024-07-23 00:01:10,-4.96
ALPACA/USDT,2024-07-22 00:00:00,0.9,0.1329,0.1262,0,2024-07-23 00:01:10,-5.04
QUICK/USDT,2024-07-22 00:00:00,0.74,0.04274,0.04116,0,2024-07-23 00:01:10,-3.7
FOR/USDT,2024-07-22 00:00:00,0.77,0.0141,0.0133,0,2024-07-23 00:01:10,-5.67
REQ/USDT,2024-07-22 00:00:00,0.89,0.116,0.1106,0,2024-07-23 00:01:10,-4.66
GHST/USDT,2024-07-22 00:00:00,0.85,1.114,1.057,0,2024-07-23 00:01:10,-5.12
XEC/USDT,2024-07-22 00:00:00,0.78,3.666e-05,3.519e-05,0,2024-07-23 00:01:10,-4.01
IDEX/USDT,2024-07-22 00:00:00,0.86,0.04412,0.04217,0,2024-07-23 00:01:10,-4.42
VIDT/USDT,2024-07-22 00:00:00,0.92,0.02286,0.02119,0,2024-07-23 00:01:10,-7.31
ILV/USDT,2024-07-22 00:00:00,0.74,75.23,70.67,0,2024-07-23 00:01:10,-6.06
SYS/USDT,2024-07-22 00:00:00,0.79,0.1145,0.1072,0,2024-07-23 00:01:10,-6.38
AGLD/USDT,2024-07-22 00:00:00,0.83,1.023,0.963,0,2024-07-23 00:01:10,-5.87
LAZIO/USDT,2024-07-22 00:00:00,0.94,1.497,1.441,0,2024-07-23 00:01:10,-3.74
CHESS/USDT,2024-07-22 00:00:00,0.9,0.1437,0.1369,0,2024-07-23 00:01:10,-4.73
AUCTION/USDT,2024-07-22 00:00:00,0.89,16.41,15.7,0,2024-07-23 00:01:10,-4.33
WLD/USDT,2024-07-23 00:00:00,0.71,2.27,2.178,0,2024-07-24 00:01:28,-4.05
NTRN/USDT,2024-07-23 00:00:00,0.9,0.5012,0.4713,0,2024-07-24 00:01:28,-5.97
ALT/USDT,2024-07-23 00:00:00,0.87,0.143,0.1466,1,2024-07-24 00:01:28,2.52
ENA/USDT,2024-07-23 00:00:00,0.7,0.434,0.457,1,2024-07-24 00:01:28,5.3
IO/USDT,2024-07-23 00:00:00,0.7,2.736,2.677,0,2024-07-24 00:01:28,-2.16
LTC/USDT,2024-07-23 00:00:00,0.77,71.26,72.92,1,2024-07-24 00:01:28,2.33
ADA/USDT,2024-07-23 00:00:00,0.74,0.4262,0.41,0,2024-07-24 00:01:28,-3.8
CELR/USDT,2024-07-23 00:00:00,0.8,0.0145,0.01379,0,2024-07-24 00:01:28,-4.9
ATOM/USDT,2024-07-23 00:00:00,0.78,6.267,6.173,0,2024-07-24 00:01:28,-1.5
CVC/USDT,2024-07-23 00:00:00,0.9,0.1052,0.101,0,2024-07-24 00:01:28,-3.99
HBAR/USDT,2024-07-23 00:00:00,0.7,0.0707,0.0682,0,2024-07-24 00:01:28,-3.54
BCH/USDT,2024-07-23 00:00:00,0.76,385.9,366.5,0,2024-07-24 00:01:28,-5.03
WRX/USDT,2024-07-23 00:00:00,0.72,0.1265,0.1232,0,2024-07-24 00:01:28,-2.61
STPT/USDT,2024-07-23 00:00:00,0.83,0.04586,0.04532,0,2024-07-24 00:01:28,-1.18
KNC/USDT,2024-07-23 00:00:00,0.86,0.5423,0.5317,0,2024-07-24 00:01:28,-1.95
COMP/USDT,2024-07-23 00:00:00,0.78,50.5,49.93,0,2024-07-24 00:01:28,-1.13
BAL/USDT,2024-07-23 00:00:00,0.84,2.608,2.728,1,2024-07-24 00:01:28,4.6
BLZ/USDT,2024-07-23 00:00:00,0.86,0.1756,0.1711,0,2024-07-24 00:01:28,-2.56
IRIS/USDT,2024-07-23 00:00:00,0.72,0.01369,0.01308,0,2024-07-24 00:01:28,-4.46
KMD/USDT,2024-07-23 00:00:00,0.79,0.2832,0.2771,0,2024-07-24 00:01:28,-2.15
TRB/USDT,2024-07-23 00:00:00,0.71,73.57,73.91,1,2024-07-24 00:01:28,0.46
EGLD/USDT,2024-07-23 00:00:00,0.81,35.83,34.2,0,2024-07-24 00:01:28,-4.55
SUN/USDT,2024-07-23 00:00:00,0.72,0.01058,0.01058,0,2024-07-24 00:01:28,0.0
AVA/USDT,2024-07-23 00:00:00,0.73,0.629,0.6166,0,2024-07-24 00:01:28,-1.97
TWT/USDT,2024-07-23 00:00:00,0.8,1.0242,1.0037,0,2024-07-24 00:01:28,-2.0
CAKE/USDT,2024-07-23 00:00:00,0.72,2.027,1.98,0,2024-07-24 00:01:28,-2.32
ACM/USDT,2024-07-23 00:00:00,0.78,1.661,1.607,0,2024-07-24 00:01:28,-3.25
GNO/USDT,2024-07-23 00:00:00,0.84,244.6,240.7,0,2024-07-24 00:01:28,-1.59
FRONT/USDT,2024-07-23 00:00:00,0.73,0.899,0.881,0,2024-07-24 00:01:28,-2.0
OOKI/USDT,2024-07-23 00:00:00,0.79,0.001656,0.001556,0,2024-07-24 00:01:28,-6.04
GMT/USDT,2024-07-23 00:00:00,0.75,0.1533,0.147,0,2024-07-24 00:01:28,-4.11
SSV/USDT,2024-07-23 00:00:00,0.77,32.45,33.5,1,2024-07-24 00:01:28,3.24
HIGH/USDT,2024-07-24 00:00:00,0.96,1.689,1.697,1,2024-07-25 00:01:55,0.47
SPELL/USDT,2024-07-24 00:00:00,0.74,0.0006566,0.0006451,0,2024-07-25 00:01:55,-1.75
GLMR/USDT,2024-07-24 00:00:00,0.86,0.2037,0.1947,0,2024-07-25 00:01:55,-4.42
ALPINE/USDT,2024-07-24 00:00:00,0.7,1.292,1.263,0,2024-07-25 00:01:55,-2.24
T/USDT,2024-07-24 00:00:00,0.74,0.02303,0.02274,0,2024-07-25 00:01:55,-1.26
ASTR/USDT,2024-07-24 00:00:00,0.85,0.0731,0.072,0,2024-07-25 00:01:55,-1.5
BIFI/USDT,2024-07-24 00:00:00,0.81,326.0,301.1,0,2024-07-25 00:01:55,-7.64
NEXO/USDT,2024-07-24 00:00:00,0.93,1.222,1.193,0,2024-07-25 00:01:55,-2.37
LEVER/USDT,2024-07-24 00:00:00,0.96,0.002221,0.002192,0,2024-07-25 00:01:55,-1.31
STG/USDT,2024-07-24 00:00:00,0.86,0.376,0.3703,0,2024-07-25 00:01:55,-1.52
MAGIC/USDT,2024-07-24 00:00:00,0.75,0.4973,0.4726,0,2024-07-25 00:01:55,-4.97
RPL/USDT,2024-07-24 00:00:00,0.84,16.75,16.16,0,2024-07-25 00:01:55,-3.52
AMB/USDT,2024-07-24 00:00:00,0.9,0.00598,0.0058,0,2024-07-25 00:01:55,-3.01
QKC/USDT,2024-07-24 00:00:00,0.82,0.007803,0.007795,1,2024-07-25 00:01:55,-0.1
RDNT/USDT,2024-07-24 00:00:00,0.93,0.0992,0.0963,0,2024-07-25 00:01:55,-2.92
WBTC/USDT,2024-07-24 00:00:00,0.8,65993.81,65370.66,0,2024-07-25 00:01:55,-0.94
ARKM/USDT,2024-07-24 00:00:00,0.79,1.435,1.367,0,2024-07-25 00:01:55,-4.74
WBETH/USDT,2024-07-24 00:00:00,0.81,3634.34,3479.5,0,2024-07-25 00:01:55,-4.26
VANRY/USDT,2024-07-24 00:00:00,0.85,0.1264,0.1222,0,2024-07-25 00:01:55,-3.32
NFP/USDT,2024-07-24 00:00:00,0.78,0.2811,0.2791,0,2024-07-25 00:01:55,-0.71
PIXEL/USDT,2024-07-24 00:00:00,0.71,0.2034,0.1941,0,2024-07-25 00:01:55,-4.57
PDA/USDT,2024-07-24 00:00:00,0.78,0.0665,0.062,0,2024-07-25 00:01:55,-6.77
AXL/USDT,2024-07-24 00:00:00,0.77,0.6687,0.6542,0,2024-07-25 00:01:55,-2.17
AEVO/USDT,2024-07-24 00:00:00,0.7,0.538,0.498,0,2024-07-25 00:01:55,-7.43
W/USDT,2024-07-24 00:00:00,0.74,0.313,0.2969,0,2024-07-25 00:01:55,-5.14
OMNI/USDT,2024-07-24 00:00:00,0.88,12.49,11.99,0,2024-07-25 00:01:55,-4.0
BTC/USDT,2024-07-24 00:00:00,0.76,65936.01,65376.0,0,2024-07-25 00:01:55,-0.85
ETH/USDT,2024-07-24 00:00:00,0.81,3482.51,3335.81,0,2024-07-25 00:01:55,-4.21
BNB/USDT,2024-07-24 00:00:00,0.82,581.9,574.9,0,2024-07-25 00:01:55,-1.2
XLM/USDT,2024-07-24 00:00:00,0.77,0.101,0.103,1,2024-07-25 00:01:55,1.98
VET/USDT,2024-07-24 00:00:00,0.82,0.0288,0.02769,0,2024-07-25 00:01:55,-3.85
LINK/USDT,2024-07-24 00:00:00,0.73,13.91,13.4,0,2024-07-25 00:01:55,-3.67
CELR/USDT,2024-07-24 00:00:00,0.84,0.01379,0.01355,0,2024-07-25 00:01:55,-1.74
ENJ/USDT,2024-07-24 00:00:00,0.82,0.1825,0.1818,0,2024-07-25 00:01:55,-0.38
ALGO/USDT,2024-07-24 00:00:00,0.87,0.1435,0.1397,0,2024-07-25 00:01:55,-2.65
WIN/USDT,2024-07-24 00:00:00,0.83,8.79e-05,8.72e-05,0,2024-07-25 00:01:55,-0.8
KEY/USDT,2024-07-24 00:00:00,0.96,0.005119,0.005065,0,2024-07-25 00:01:55,-1.05
BAND/USDT,2024-07-24 00:00:00,0.9,1.337,1.359,1,2024-07-25 00:01:55,1.65
XTZ/USDT,2024-07-24 00:00:00,0.89,0.76,0.744,0,2024-07-25 00:01:55,-2.11
RVN/USDT,2024-07-24 00:00:00,0.79,0.01927,0.01867,0,2024-07-25 00:01:55,-3.11
BCH/USDT,2024-07-24 00:00:00,0.78,366.5,362.4,0,2024-07-25 00:01:55,-1.12
TROY/USDT,2024-07-24 00:00:00,0.75,0.001629,0.001582,0,2024-07-25 00:01:55,-2.89
BNT/USDT,2024-07-24 00:00:00,0.75,0.6246,0.5997,0,2024-07-25 00:01:55,-3.99
SOL/USDT,2024-07-24 00:00:00,0.87,173.03,178.06,1,2024-07-25 00:01:55,2.91
CHR/USDT,2024-07-24 00:00:00,0.8,0.2269,0.2289,1,2024-07-25 00:01:55,0.88
KNC/USDT,2024-07-24 00:00:00,0.79,0.5317,0.5328,0,2024-07-25 00:01:55,0.21
LRC/USDT,2024-07-24 00:00:00,0.78,0.1581,0.1537,0,2024-07-25 00:01:55,-2.78
DGB/USDT,2024-07-24 00:00:00,0.81,0.00749,0.00726,0,2024-07-25 00:01:55,-3.07
SXP/USDT,2024-07-24 00:00:00,0.82,0.2543,0.2464,0,2024-07-25 00:01:55,-3.11
IRIS/USDT,2024-07-24 00:00:00,0.75,0.01308,0.01277,0,2024-07-25 00:01:55,-2.37
RSR/USDT,2024-07-24 00:00:00,0.84,0.005317,0.005228,0,2024-07-25 00:01:55,-1.67
KSM/USDT,2024-07-24 00:00:00,0.79,21.13,20.82,0,2024-07-25 00:01:55,-1.47
WING/USDT,2024-07-24 00:00:00,0.77,4.89,4.7,0,2024-07-25 00:01:55,-3.89
AVAX/USDT,2024-07-24 00:00:00,0.71,29.82,28.38,0,2024-07-25 00:01:55,-4.83
AAVE/USDT,2024-07-24 00:00:00,0.76,94.45,89.94,0,2024-07-25 00:01:55,-4.78
NEAR/USDT,2024-07-24 00:00:00,0.77,5.763,5.62,0,2024-07-25 00:01:55,-2.48
INJ/USDT,2024-07-24 00:00:00,0.72,24.07,23.91,0,2024-07-25 00:01:55,-0.66
AKRO/USDT,2024-07-24 00:00:00,0.76,0.005255,0.00504,0,2024-07-25 00:01:55,-4.09
UNFI/USDT,2024-07-24 00:00:00,0.84,3.852,3.815,0,2024-07-25 00:01:55,-0.96
JUV/USDT,2024-07-24 00:00:00,0.77,1.79,1.77,0,2024-07-25 00:01:55,-1.12
PSG/USDT,2024-07-24 00:00:00,0.74,2.691,2.686,0,2024-07-25 00:01:55,-0.19
1INCH/USDT,2024-07-24 00:00:00,0.76,0.3987,0.3782,0,2024-07-25 00:01:55,-5.14
ASR/USDT,2024-07-24 00:00:00,0.72,2.276,2.239,0,2024-07-25 00:01:55,-1.63
TRU/USDT,2024-07-24 00:00:00,0.76,0.1191,0.123,1,2024-07-25 00:01:55,3.27
LIT/USDT,2024-07-24 00:00:00,0.74,0.718,0.705,0,2024-07-25 00:01:55,-1.81
SFP/USDT,2024-07-24 00:00:00,0.7,0.8306,0.8005,0,2024-07-25 00:01:55,-3.62
CAKE/USDT,2024-07-24 00:00:00,0.78,1.98,1.95,0,2024-07-25 00:01:55,-1.52
FIS/USDT,2024-07-24 00:00:00,0.83,0.3641,0.3466,0,2024-07-25 00:01:55,-4.81
OM/USDT,2024-07-24 00:00:00,0.8,1.2595,1.2202,0,2024-07-25 00:01:55,-3.12
POND/USDT,2024-07-24 00:00:00,0.71,0.01821,0.0164,0,2024-07-25 00:01:55,-9.94
BAR/USDT,2024-07-24 00:00:00,0.75,1.908,1.874,0,2024-07-25 00:01:55,-1.78
BAKE/USDT,2024-07-24 00:00:00,0.8,0.2561,0.2556,0,2024-07-25 00:01:55,-0.2
QNT/USDT,2024-07-24 00:00:00,0.72,72.8,71.2,0,2024-07-25 00:01:55,-2.2
MINA/USDT,2024-07-24 00:00:00,0.8,0.5203,0.5104,0,2024-07-25 00:01:55,-1.9
MBOX/USDT,2024-07-24 00:00:00,0.72,0.2346,0.2221,0,2024-07-25 00:01:55,-5.33
FOR/USDT,2024-07-24 00:00:00,0.87,0.01331,0.01282,0,2024-07-25 00:01:55,-3.68
WAXP/USDT,2024-07-24 00:00:00,0.78,0.0394,0.03849,0,2024-07-25 00:01:55,-2.31
GNO/USDT,2024-07-24 00:00:00,0.86,240.7,230.6,0,2024-07-25 00:01:55,-4.2
XEC/USDT,2024-07-24 00:00:00,0.71,3.391e-05,3.378e-05,0,2024-07-25 00:01:55,-0.38
ELF/USDT,2024-07-24 00:00:00,0.89,0.3921,0.3941,1,2024-07-25 00:01:55,0.51
DYDX/USDT,2024-07-24 00:00:00,0.9,1.295,1.295,0,2024-07-25 00:01:55,0.0
GALA/USDT,2024-07-24 00:00:00,0.84,0.02376,0.0235,0,2024-07-25 00:01:55,-1.09
YGG/USDT,2024-07-24 00:00:00,0.94,0.4751,0.463,0,2024-07-25 00:01:55,-2.55
RARE/USDT,2024-07-24 00:00:00,0.91,0.0843,0.0832,0,2024-07-25 00:01:55,-1.3
KP3R/USDT,2024-07-24 00:00:00,0.94,55.69,53.45,0,2024-07-25 00:01:55,-4.02
AMP/USDT,2024-07-24 00:00:00,0.75,0.00436,0.004158,0,2024-07-25 00:01:55,-4.63
ALCX/USDT,2024-07-24 00:00:00,0.77,16.37,15.95,0,2024-07-25 00:01:55,-2.57
RDNT/USDT,2024-07-25 00:00:00,0.88,0.0963,0.091,0,2024-07-26 00:00:40,-5.5
PENDLE/USDT,2024-07-25 00:00:00,0.99,3.768,3.697,0,2024-07-26 00:00:40,-1.88
NTRN/USDT,2024-07-25 00:00:00,0.78,0.4507,0.455,1,2024-07-26 00:00:40,0.95
MEME/USDT,2024-07-25 00:00:00,0.7,0.01527,0.01482,0,2024-07-26 00:00:40,-2.95
PIVX/USDT,2024-07-25 00:00:00,0.71,0.2221,0.2312,1,2024-07-26 00:00:40,4.1
NFP/USDT,2024-07-25 00:00:00,0.76,0.2791,0.2725,0,2024-07-26 00:00:40,-2.36
XAI/USDT,2024-07-25 00:00:00,0.72,0.3326,0.3226,0,2024-07-26 00:00:40,-3.01
PORTAL/USDT,2024-07-25 00:00:00,0.75,0.376,0.3622,0,2024-07-26 00:00:40,-3.67
PDA/USDT,2024-07-25 00:00:00,0.83,0.062,0.0631,1,2024-07-26 00:00:40,1.77
AEVO/USDT,2024-07-25 00:00:00,0.82,0.498,0.464,0,2024-07-26 00:00:40,-6.83
FET/USDT,2024-07-25 00:00:00,0.79,1.214,1.198,0,2024-07-26 00:00:40,-1.32
ATOM/USDT,2024-07-25 00:00:00,0.74,6.026,5.925,0,2024-07-26 00:00:40,-1.68
MBL/USDT,2024-07-25 00:00:00,0.83,0.002662,0.002571,0,2024-07-26 00:00:40,-3.42
BAL/USDT,2024-07-25 00:00:00,0.79,2.636,2.471,0,2024-07-26 00:00:40,-6.26
AAVE/USDT,2024-07-25 00:00:00,0.82,89.94,92.78,1,2024-07-26 00:00:40,3.16
INJ/USDT,2024-07-25 00:00:00,0.71,23.91,23.83,0,2024-07-26 00:00:40,-0.33
1INCH/USDT,2024-07-25 00:00:00,0.72,0.3782,0.3608,0,2024-07-26 00:00:40,-4.6
MLN/USDT,2024-07-25 00:00:00,0.78,18.36,18.52,1,2024-07-26 00:00:40,0.87
YGG/USDT,2024-07-25 00:00:00,0.94,0.463,0.447,0,2024-07-26 00:00:40,-3.46
ADX/USDT,2024-07-25 00:00:00,0.83,0.1611,0.1672,1,2024-07-26 00:00:40,3.79
VGX/USDT,2024-07-25 00:00:00,0.73,0.0691,0.0716,1,2024-07-26 00:00:40,3.62
ALCX/USDT,2024-07-25 00:00:00,0.75,15.95,16.05,1,2024-07-26 00:00:40,0.63
LDO/USDT,2024-07-25 00:00:00,0.86,1.627,1.522,0,2024-07-26 00:00:40,-6.45
OP/USDT,2024-07-25 00:00:00,0.71,1.735,1.694,0,2024-07-26 00:00:40,-2.36
RPL/USDT,2024-07-25 00:00:00,0.81,16.16,15.77,0,2024-07-26 00:00:40,-2.41
RIF/USDT,2024-07-26 00:00:00,0.8,0.0795,0.0886,1,2024-07-27 00:00:51,11.45
LIT/USDT,2024-07-26 00:00:00,0.81,0.699,0.736,1,2024-07-27 00:00:51,5.29
TKO/USDT,2024-07-26 00:00:00,0.81,0.3015,0.3161,1,2024-07-27 00:00:51,4.84
PUNDIX/USDT,2024-07-26 00:00:00,0.71,0.3995,0.4403,1,2024-07-27 00:00:51,10.21
KLAY/USDT,2024-07-26 00:00:00,0.71,0.1388,0.1439,1,2024-07-27 00:00:51,3.67
PHA/USDT,2024-07-26 00:00:00,0.74,0.1217,0.1297,1,2024-07-27 00:00:51,6.57
RAY/USDT,2024-07-26 00:00:00,0.78,2.189,2.412,1,2024-07-27 00:00:51,10.19
XEC/USDT,2024-07-26 00:00:00,0.79,3.345e-05,3.512e-05,1,2024-07-27 00:00:51,4.99
DYDX/USDT,2024-07-26 00:00:00,0.89,1.228,1.305,1,2024-07-27 00:00:51,6.27
IDEX/USDT,2024-07-26 00:00:00,0.79,0.03935,0.04083,1,2024-07-27 00:00:51,3.76
YGG/USDT,2024-07-26 00:00:00,0.72,0.447,0.4781,1,2024-07-27 00:00:51,6.96
SYS/USDT,2024-07-26 00:00:00,0.79,0.102,0.106,1,2024-07-27 00:00:51,3.92
FIDA/USDT,2024-07-26 00:00:00,0.73,0.252,0.2641,1,2024-07-27 00:00:51,4.8
FRONT/USDT,2024-07-26 00:00:00,0.72,0.821,0.871,1,2024-07-27 00:00:51,6.09
AGLD/USDT,2024-07-26 00:00:00,0.94,0.914,0.971,1,2024-07-27 00:00:51,6.24
ADX/USDT,2024-07-26 00:00:00,0.88,0.1672,0.1658,0,2024-07-27 00:00:51,-0.84
ENS/USDT,2024-07-26 00:00:00,0.76,26.44,27.02,1,2024-07-27 00:00:51,2.19
PYR/USDT,2024-07-26 00:00:00,0.94,3.164,3.317,1,2024-07-27 00:00:51,4.84
BICO/USDT,2024-07-26 00:00:00,0.72,0.2859,0.3079,1,2024-07-27 00:00:51,7.69
FXS/USDT,2024-07-26 00:00:00,0.76,2.153,2.292,1,2024-07-27 00:00:51,6.46
HIGH/USDT,2024-07-26 00:00:00,0.81,1.602,1.674,1,2024-07-27 00:00:51,4.49
GLMR/USDT,2024-07-26 00:00:00,0.8,0.1965,0.2033,1,2024-07-27 00:00:51,3.46
SCRT/USDT,2024-07-26 00:00:00,0.85,0.2695,0.2786,1,2024-07-27 00:00:51,3.38
XNO/USDT,2024-07-26 00:00:00,0.75,0.894,0.906,1,2024-07-27 00:00:51,1.34
NEXO/USDT,2024-07-26 00:00:00,0.71,1.178,1.213,1,2024-07-27 00:00:51,2.97
REI/USDT,2024-07-26 00:00:00,0.72,0.04991,0.05181,1,2024-07-27 00:00:51,3.81
LDO/USDT,2024-07-26 00:00:00,0.96,1.522,1.573,1,2024-07-27 00:00:51,3.35
LEVER/USDT,2024-07-26 00:00:00,0.79,0.002194,0.002297,1,2024-07-27 00:00:51,4.69
OSMO/USDT,2024-07-26 00:00:00,0.91,0.4721,0.4867,1,2024-07-27 00:00:51,3.09
PHB/USDT,2024-07-26 00:00:00,0.71,1.604,1.664,1,2024-07-27 00:00:51,3.74
RPL/USDT,2024-07-26 00:00:00,0.76,15.77,16.37,1,2024-07-27 00:00:51,3.8
PROS/USDT,2024-07-26 00:00:00,0.82,0.3642,0.3832,1,2024-07-27 00:00:51,5.22
GLM/USDT,2024-07-26 00:00:00,0.72,0.324,0.3472,1,2024-07-27 00:00:51,7.16
PEPE/USDT,2024-07-26 00:00:00,0.81,1.148e-05,1.202e-05,1,2024-07-27 00:00:51,4.7
AST/USDT,2024-07-26 00:00:00,0.8,0.0873,0.0915,1,2024-07-27 00:00:51,4.81
ARKM/USDT,2024-07-26 00:00:00,0.73,1.363,1.458,1,2024-07-27 00:00:51,6.97
CYBER/USDT,2024-07-26 00:00:00,0.81,4.053,4.351,1,2024-07-27 00:00:51,7.35
NTRN/USDT,2024-07-26 00:00:00,0.82,0.455,0.4751,1,2024-07-27 00:00:51,4.42
TIA/USDT,2024-07-26 00:00:00,0.75,5.714,5.992,1,2024-07-27 00:00:51,4.87
MEME/USDT,2024-07-26 00:00:00,0.9,0.01482,0.01547,1,2024-07-27 00:00:51,4.39
ACE/USDT,2024-07-26 00:00:00,0.83,2.718,3.123,1,2024-07-27 00:00:51,14.9
AI/USDT,2024-07-26 00:00:00,0.89,0.528,0.544,1,2024-07-27 00:00:51,3.03
XAI/USDT,2024-07-26 00:00:00,0.78,0.3226,0.3411,1,2024-07-27 00:00:51,5.73
MANTA/USDT,2024-07-26 00:00:00,0.8,0.906,0.972,1,2024-07-27 00:00:51,7.28
PIXEL/USDT,2024-07-26 00:00:00,0.78,0.1875,0.2006,1,2024-07-27 00:00:51,6.99
STRK/USDT,2024-07-26 00:00:00,0.7,0.513,0.538,1,2024-07-27 00:00:51,4.87
PORTAL/USDT,2024-07-26 00:00:00,0.76,0.3622,0.3861,1,2024-07-27 00:00:51,6.6
WIF/USDT,2024-07-26 00:00:00,0.77,2.515,2.667,1,2024-07-27 00:00:51,6.04
AEVO/USDT,2024-07-26 00:00:00,0.74,0.464,0.521,1,2024-07-27 00:00:51,12.28
ETHFI/USDT,2024-07-26 00:00:00,0.94,2.049,2.194,1,2024-07-27 00:00:51,7.08
W/USDT,2024-07-26 00:00:00,0.71,0.2794,0.2903,1,2024-07-27 00:00:51,3.9
TNSR/USDT,2024-07-26 00:00:00,0.87,0.4593,0.4991,1,2024-07-27 00:00:51,8.67
REZ/USDT,2024-07-26 00:00:00,0.87,0.0605,0.0644,1,2024-07-27 00:00:51,6.45
BB/USDT,2024-07-26 00:00:00,0.94,0.3833,0.4124,1,2024-07-27 00:00:51,7.59
NOT/USDT,2024-07-26 00:00:00,0.91,0.01363,0.01432,1,2024-07-27 00:00:51,5.06
IO/USDT,2024-07-26 00:00:00,0.77,2.66,2.989,1,2024-07-27 00:00:51,12.37
LTC/USDT,2024-07-26 00:00:00,0.77,68.79,71.31,1,2024-07-27 00:00:51,3.66
EOS/USDT,2024-07-26 00:00:00,0.71,0.5571,0.5786,1,2024-07-27 00:00:51,3.86
IOTA/USDT,2024-07-26 00:00:00,0.71,0.1584,0.165,1,2024-07-27 00:00:51,4.17
LINK/USDT,2024-07-26 00:00:00,0.71,12.94,13.53,1,2024-07-27 00:00:51,4.56
ONG/USDT,2024-07-26 00:00:00,0.77,0.3267,0.3428,1,2024-07-27 00:00:51,4.93
CELR/USDT,2024-07-26 00:00:00,0.79,0.01318,0.01367,1,2024-07-27 00:00:51,3.72
MATIC/USDT,2024-07-26 00:00:00,0.73,0.4973,0.5147,1,2024-07-27 00:00:51,3.5
ATOM/USDT,2024-07-26 00:00:00,0.78,5.925,6.168,1,2024-07-27 00:00:51,4.1
TFUEL/USDT,2024-07-26 00:00:00,0.73,0.06628,0.06899,1,2024-07-27 00:00:51,4.09
FTM/USDT,2024-07-26 00:00:00,0.8,0.4344,0.462,1,2024-07-27 00:00:51,6.35
DUSK/USDT,2024-07-26 00:00:00,0.84,0.2284,0.236,1,2024-07-27 00:00:51,3.33
CHZ/USDT,2024-07-26 00:00:00,0.7,0.0668,0.0702,1,2024-07-27 00:00:51,5.09
HBAR/USDT,2024-07-26 00:00:00,0.7,0.0661,0.0684,1,2024-07-27 00:00:51,3.48
NKN/USDT,2024-07-26 00:00:00,0.88,0.0751,0.0787,1,2024-07-27 00:00:51,4.79
FTT/USDT,2024-07-26 00:00:00,0.76,1.3497,1.3736,1,2024-07-27 00:00:51,1.77
LTO/USDT,2024-07-26 00:00:00,0.74,0.1164,0.1224,1,2024-07-27 00:00:51,5.15
MBL/USDT,2024-07-26 00:00:00,0.74,0.002571,0.002756,1,2024-07-27 00:00:51,7.2
STPT/USDT,2024-07-26 00:00:00,0.73,0.04319,0.04504,1,2024-07-27 00:00:51,4.28
DATA/USDT,2024-07-26 00:00:00,0.71,0.03555,0.03729,1,2024-07-27 00:00:51,4.89
CHR/USDT,2024-07-26 00:00:00,0.72,0.2185,0.2299,1,2024-07-27 00:00:51,5.22
KNC/USDT,2024-07-26 00:00:00,0.72,0.5139,0.5426,1,2024-07-27 00:00:51,5.58
MKR/USDT,2024-07-26 00:00:00,0.82,2642.0,2649.0,1,2024-07-27 00:00:51,0.26
BAL/USDT,2024-07-26 00:00:00,0.94,2.471,2.616,1,2024-07-27 00:00:51,5.87
BLZ/USDT,2024-07-26 00:00:00,0.76,0.1725,0.1785,1,2024-07-27 00:00:51,3.48
NMR/USDT,2024-07-26 00:00:00,0.73,13.3,15.1,1,2024-07-27 00:00:51,13.53
TRB/USDT,2024-07-26 00:00:00,0.77,70.07,74.2,1,2024-07-27 00:00:51,5.89
